userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
85600292@N03,819,22,1351140267,1351140267,1,2,0
85736811@N00,820,8,1157377066,1157377075,3,3,9
85736811@N00,820,21,1157377077,1157377077,1,3,0
85736811@N00,820,22,1157377053,1157377056,2,3,3
85803506@N05,821,8,1357353662,1357353662,1,1,0
87126425@N00,822,6,1154010705,1154012646,2,1,1941
87533642@N00,823,4,1393043202,1393043202,1,1,0
87807876@N00,824,28,1185087636,1185087636,1,1,0
87807876@N00,825,23,1185181811,1185185596,11,2,3785
87807876@N00,825,28,1185192839,1185192839,1,2,0
87807876@N00,826,28,1363583369,1363583369,1,3,0
87807876@N00,826,20,1363591330,1363601744,14,3,10414
87807876@N00,826,21,1363584918,1363588296,4,3,3378
87807876@N00,827,23,1363690959,1363691300,3,1,341
87807876@N00,828,20,1363778430,1363778615,2,1,185
87807876@N00,829,8,1363825467,1363834870,36,1,9403
87807876@N00,830,28,1363866436,1363866537,3,1,101
87807876@N00,831,20,1363946944,1363946944,1,1,0
87807876@N00,832,22,1364091025,1364096553,5,2,5528
87807876@N00,832,23,1364098608,1364099888,6,2,1280
87807876@N00,833,28,1364169599,1364169599,1,1,0
87807876@N00,834,21,1364388238,1364388298,5,1,60
87807876@N00,835,20,1367153868,1367154214,5,1,346
87807876@N00,836,15,1367222921,1367224413,17,5,1492
87807876@N00,836,3,1367225565,1367225577,2,5,12
87807876@N00,836,20,1367191474,1367214840,39,5,23366
87807876@N00,836,22,1367225323,1367233935,37,5,8612
87807876@N00,836,21,1367204023,1367207296,8,5,3273
87807876@N00,837,5,1367282585,1367282661,2,1,76
87807876@N00,838,20,1367327606,1367327727,3,1,121
87807876@N00,839,20,1367368395,1367368546,2,1,151
87838077@N00,840,4,1219553361,1219579673,9,1,26312
87838077@N00,841,6,1243938558,1243938558,1,1,0
87838077@N00,842,1,1249545351,1249545351,1,1,0
88016824@N00,843,1,1215767986,1215772098,2,3,4112
88016824@N00,843,2,1215767646,1215769288,2,3,1642
88016824@N00,843,8,1215753344,1215761194,4,3,7850
8852942@N08,844,20,1312302126,1312302126,1,1,0
8852942@N08,845,21,1374989098,1374989296,2,1,198
8891828@N05,846,22,1373712528,1373712763,2,1,235
89096947@N00,847,5,1268278738,1268278738,1,1,0
8909846@N06,848,21,1380543431,1380543431,1,3,0
8909846@N06,848,20,1380536158,1380536158,1,3,0
8909846@N06,848,6,1380526055,1380526831,6,3,776
8909846@N06,849,21,1380666739,1380666739,1,1,0
8909846@N06,850,21,1380719051,1380719051,1,1,0
8909846@N06,851,21,1380756246,1380756246,2,1,0
8909846@N06,852,21,1380878178,1380890798,2,2,12620
8909846@N06,852,20,1380886413,1380886413,1,2,0
8909846@N06,853,21,1380931225,1380931225,1,1,0
8909846@N06,854,21,1381066471,1381066471,1,1,0
89188494@N00,855,16,1357277833,1357279678,9,1,1845
89965849@N00,856,22,1361720227,1361720227,1,1,0
9036889@N06,857,4,1372215532,1372234330,22,1,18798
9036889@N06,858,19,1372318522,1372318528,2,1,6
90412721@N00,859,21,1195434917,1195434962,3,2,45
90412721@N00,859,20,1195433530,1195447434,9,2,13904
90664717@N00,860,21,1384449446,1384449476,3,1,30
91041933@N00,861,8,1225113885,1225113885,1,1,0
91041933@N00,862,16,1225152971,1225152971,1,1,0
91041933@N00,863,16,1225235091,1225237125,2,1,2034
91041933@N00,864,6,1225323575,1225323606,2,2,31
91041933@N00,864,5,1225323642,1225327290,3,2,3648
91041933@N00,865,6,1225383893,1225383933,2,1,40
91041933@N00,866,6,1225552851,1225552860,2,1,9
91041933@N00,867,6,1225644164,1225644164,1,3,0
91041933@N00,867,5,1225643729,1225643735,2,3,6
91041933@N00,867,16,1225643170,1225672711,2,3,29541
91041933@N00,868,23,1226020425,1226020425,1,1,0
91041933@N00,869,6,1228624898,1228624973,3,1,75
91041933@N00,870,24,1290427529,1290427529,1,1,0
91041933@N00,871,24,1291904487,1291904546,2,1,59
91077297@N08,872,20,1297051867,1297051867,1,1,0
91077297@N08,873,9,1346377873,1346377873,1,1,0
91077297@N08,874,5,1374291852,1374291852,1,1,0
91273672@N02,875,5,1235903575,1235907892,14,1,4317
91273672@N02,876,4,1308186906,1308206881,7,1,19975
91462563@N00,877,25,1349492714,1349494744,17,2,2030
91462563@N00,877,5,1349496754,1349497170,11,2,416
91609485@N00,878,1,1376277491,1376283471,174,3,5980
91609485@N00,878,28,1376302547,1376302547,1,3,0
91609485@N00,878,2,1376284367,1376284367,1,3,0
92100908@N05,879,8,1242960897,1242960897,1,1,0
9252705@N03,880,8,1272855893,1272867621,18,1,11728
92636246@N00,881,8,1379474729,1379483213,26,1,8484
92636246@N00,882,21,1379653790,1379653790,1,1,0
92961234@N00,883,8,1230966964,1230966964,1,1,0
92982109@N00,884,5,1256012396,1256012642,3,1,246
9330653@N02,885,20,1270181471,1270187469,7,2,5998
9330653@N02,885,8,1270201859,1270202566,3,2,707
9341853@N08,886,8,1375243357,1375243357,1,1,0
9357526@N06,887,21,1292736694,1292736694,1,2,0
9357526@N06,887,1,1292723583,1292723583,1,2,0
94361609@N04,888,6,1098086206,1098086206,1,1,0
94387617@N00,889,25,1225473346,1225473346,1,1,0
94387617@N00,890,25,1234788283,1234788283,1,1,0
94387617@N00,891,25,1245419382,1245419382,1,1,0
94387617@N00,892,25,1247154350,1247154350,1,1,0
94387617@N00,893,5,1247485409,1247485409,1,1,0
94387617@N00,894,5,1247549423,1247549423,1,1,0
94387617@N00,895,21,1251202779,1251209310,3,1,6531
94387617@N00,896,5,1251394742,1251394742,1,1,0
94387617@N00,897,25,1253202176,1253202176,1,1,0
94387617@N00,898,3,1255160066,1255160066,1,1,0
94387617@N00,899,21,1261395754,1261399777,7,3,4023
94387617@N00,899,28,1261395147,1261395441,4,3,294
94387617@N00,899,5,1261371590,1261373528,16,3,1938
94387617@N00,900,6,1262003675,1262003675,1,1,0
94387617@N00,901,5,1267249520,1267249520,1,1,0
94387617@N00,902,4,1268464141,1268464141,1,1,0
94387617@N00,903,4,1270472344,1270472344,1,1,0
94387617@N00,904,21,1275358201,1275358201,1,1,0
94387617@N00,905,20,1279427187,1279437903,21,1,10716
94387617@N00,906,20,1279941885,1279941917,2,2,32
94387617@N00,906,21,1279943967,1279944485,3,2,518
94387617@N00,907,3,1289105171,1289112379,4,2,7208
94387617@N00,907,10,1289093665,1289093665,1,2,0
94387617@N00,908,5,1289540597,1289540597,1,1,0
94387617@N00,909,25,1294328182,1294328182,1,1,0
94387617@N00,910,5,1319520871,1319520871,1,1,0
94387617@N00,911,5,1319622783,1319622783,1,2,0
94387617@N00,911,28,1319638285,1319638285,1,2,0
94387617@N00,912,21,1322532351,1322547899,2,1,15548
94387617@N00,913,6,1322901818,1322907503,4,1,5685
94387617@N00,914,5,1323062238,1323062238,1,1,0
94387617@N00,915,25,1323525538,1323528623,5,1,3085
94387617@N00,916,21,1323564633,1323567444,2,1,2811
94387617@N00,917,5,1324359013,1324359013,1,1,0
94387617@N00,918,25,1325066276,1325066276,1,1,0
94387617@N00,919,25,1325253520,1325253520,1,1,0
94387617@N00,920,5,1325738806,1325738806,1,1,0
94387617@N00,921,5,1325825333,1325825333,1,1,0
94387617@N00,922,5,1328157484,1328157484,1,1,0
94387617@N00,923,5,1331876486,1331876486,1,1,0
94387617@N00,924,21,1332059926,1332059926,1,1,0
94387617@N00,925,5,1332133956,1332133956,1,1,0
94387617@N00,926,5,1332824072,1332824072,1,1,0
94387617@N00,927,5,1334283620,1334283620,1,1,0
94387617@N00,928,25,1338478016,1338478016,1,1,0
94387617@N00,929,25,1339091311,1339091311,1,1,0
94387617@N00,930,5,1340941435,1340941435,1,1,0
94387617@N00,931,5,1341895084,1341895084,1,1,0
94387617@N00,932,5,1342928217,1342928217,1,1,0
94387617@N00,933,25,1345462611,1345462611,1,1,0
94387617@N00,934,5,1348311493,1348311493,1,1,0
94387617@N00,935,5,1350035250,1350051473,80,1,16223
94387617@N00,936,10,1351997727,1351997727,1,2,0
94387617@N00,936,22,1352003596,1352004777,2,2,1181
94387617@N00,937,6,1356697968,1356697968,1,1,0
94387617@N00,938,11,1356756629,1356756629,1,1,0
94387617@N00,939,5,1358308318,1358308318,1,1,0
94387617@N00,940,21,1360475091,1360479345,2,3,4254
94387617@N00,940,23,1360487211,1360487211,1,3,0
94387617@N00,940,20,1360488683,1360488707,2,3,24
94387617@N00,941,5,1370320425,1370320425,1,1,0
94387617@N00,942,5,1370578589,1370578589,1,1,0
94387617@N00,943,28,1373343176,1373343176,1,1,0
94387617@N00,944,5,1373516009,1373516009,1,1,0
94387617@N00,945,25,1378480107,1378480107,1,1,0
94387617@N00,946,5,1378641354,1378642473,2,1,1119
94387617@N00,947,19,1380330903,1380330908,2,1,5
94387617@N00,948,21,1380371224,1380371425,2,2,201
94387617@N00,948,24,1380372290,1380372301,3,2,11
95157838@N00,949,20,1287920140,1287921087,4,1,947
95157838@N00,950,22,1287983464,1287990226,37,3,6762
95157838@N00,950,6,1288004001,1288010652,44,3,6651
95157838@N00,950,5,1288012213,1288014146,8,3,1933
95157838@N00,951,15,1288053859,1288061245,41,3,7386
95157838@N00,951,10,1288062784,1288064831,14,3,2047
95157838@N00,951,8,1288072486,1288078028,35,3,5542
95157838@N00,952,2,1335001873,1335004006,10,3,2133
95157838@N00,952,20,1334987601,1334987601,1,3,0
95157838@N00,952,22,1334992647,1334998566,28,3,5919
95157838@N00,953,8,1335072179,1335079136,17,2,6957
95157838@N00,953,6,1335090105,1335095883,16,2,5778
95157838@N00,954,21,1335145957,1335155160,21,2,9203
95157838@N00,954,24,1335147769,1335147776,2,2,7
95157838@N00,955,23,1335248999,1335248999,1,2,0
95157838@N00,955,20,1335229246,1335229296,4,2,50
95387115@N03,956,8,1380781495,1380781592,2,2,97
95387115@N03,956,6,1380800931,1380802284,4,2,1353
9574497@N07,957,8,1315544253,1315544253,1,1,0
96301288@N00,958,1,1223344987,1223349092,16,1,4105
96301288@N00,959,20,1223803763,1223803763,1,1,0
9643030@N08,960,5,1380852292,1380852292,1,4,0
9643030@N08,960,8,1380856855,1380856855,1,4,0
9643030@N08,960,15,1380863710,1380863710,1,4,0
9643030@N08,960,22,1380868205,1380870570,2,4,2365
96552229@N07,961,8,1372475212,1372475212,1,2,0
96552229@N07,961,20,1372494142,1372494142,1,2,0
96811126@N00,962,6,1336171627,1336172934,3,1,1307
97768382@N00,963,5,1007379316,1007379330,3,1,14
97898435@N00,964,8,1349017200,1349017200,8,2,0
97898435@N00,964,22,1349017200,1349017200,1,2,0
97898435@N00,965,20,1350638903,1350638903,1,1,0
97898435@N00,966,8,1350694496,1350696688,3,1,2192
97972855@N00,967,6,1287306823,1287307901,9,4,1078
97972855@N00,967,22,1287298037,1287302321,3,4,4284
97972855@N00,967,15,1287292692,1287295901,14,4,3209
97972855@N00,967,8,1287267607,1287280120,16,4,12513
97972855@N00,968,24,1287367789,1287369209,7,2,1420
97972855@N00,968,18,1287358337,1287358720,6,2,383
97972855@N00,969,1,1287444912,1287451490,18,2,6578
97972855@N00,969,2,1287444217,1287444531,4,2,314
97972855@N00,970,1,1287601264,1287611074,9,1,9810
97972855@N00,971,6,1345203797,1345204762,3,1,965
98153629@N00,972,24,1270295454,1270296954,6,2,1500
98153629@N00,972,20,1270298564,1270298564,1,2,0
9829009@N03,973,6,1269461464,1269461464,1,1,0
98533355@N00,974,2,1349546713,1349546713,1,1,0
98533355@N00,975,8,1349896609,1349896609,1,1,0
98601772@N00,976,7,1367831567,1367836162,7,1,4595
98827484@N00,977,20,1384858786,1384858786,1,1,0
98827484@N00,978,20,1385019321,1385028860,5,1,9539
99002017@N00,979,8,1395455175,1395455969,6,2,794
99002017@N00,979,7,1395452858,1395452858,1,2,0
99002017@N00,980,22,1395579339,1395579349,3,2,10
99002017@N00,980,29,1395577166,1395577166,1,2,0
99708700@N00,981,4,1392879305,1392879305,1,1,0
